event_id,mag,depth,tsunami,maxmmi,economic_loss,population_mmi_5,economic_exposure_mmi_5,population_mmi_6,economic_exposure_mmi_6,population_mmi_7,economic_exposure_mmi_7,population_mmi_8,economic_exposure_mmi_8,population_mmi_9,economic_exposure_mmi_9,population_mmi_10,economic_exposure_mmi_10,has_economic_loss
us7000qe51,6.2,40.0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdz8,5.9,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdz2,6.6,22.1,0,4,3,14,3897700.467898866,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qdz0,5.7,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdzf,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdyw,6.6,10.0,0,4,1,6,1670443.0576709425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us6000qxca,5.6,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdyl,7.4,34.0,1,7,3364212631,15485,4311135124.672424,51123,14233010072.885265,197603,55014093254.15854,0,0.0,0,0.0,0,0.0,1
us7000qdye,6.6,23.0,1,4,33,136,37863375.973874696,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qdxz,5.5,45.9,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdwb,5.4,10.0,0,6,21173,246824,20977020875.498383,105930,9002754275.684471,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qduj,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdue,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qdu5,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qddu,5.4,10.0,0,7,1202702,393488,7371173879.628489,100358,1879997022.0483367,4469,83717358.7709402,0,0.0,0,0.0,0,0.0,1
us7000qd6b,5.6,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qd4n,5.6,35.0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qd56,5.4,43.9,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qd1y,7.3,38.0,1,6,1109,1476,1163834478.741471,1012,797967813.3376482,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qd00,5.4,69.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qctd,5.8,8.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qcrv,5.7,44.7,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qcqe,5.4,50.0,0,5,0,1032769,58751368579.738304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qcp2,5.8,74.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qclp,6.2,10.0,1,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qcik,6.7,70.5,1,5,0,23128,1393335199.5593214,93,5602740.122752372,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qcet,5.2,29.2,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qbgp,5.4,71.7,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qbfv,5.7,10.0,0,7,33083120,3019302,220773620385.97592,1203258,87983124880.64746,135480,9906398925.941168,0,0.0,0,0.0,0,0.0,1
us7000qb4s,6.2,22.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qb20,5.5,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qazs,5.4,10.0,0,5,50,3657,455380271.0653747,11,1369751.9775004433,0,0.0,0,0.0,0,0.0,0,0.0,1
us7000qayf,5.4,10.0,0,3,0,59,28593736.731723767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qavc,5.5,10.0,0,4,0,35,2108558.110713259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qarl,5.4,10.0,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qamr,5.6,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qaeh,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qadp,5.4,10.0,0,3,0,3,1453918.8168673103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qad7,5.4,194.8,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qa5h,5.6,526.9,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qa5e,5.6,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qa4b,5.4,10.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
us7000qa3y,5.5,10.0,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
